hr,arr
70,false
72,false
71,false
70,false
68,false
71,false
69,false
66,false
70,false
68,false
68,false
69,false
69,false
68,false
67,false
73,false
72,false
69,false
69,false
66,false
67,false
68,false
68,false
68,false
69,false
69,false
69,false
67,false
67,false
68,false
66,false
67,false
66,false
67,false
66,false
67,false
68,false
68,false
69,false
71,false
76,false
77,false
75,false
78,false
80,false
79,false
77,false
77,false
76,false
75,false
74,false
75,false
75,false
74,false
75,false
75,false
73,false
73,false
74,false
70,false
72,false
74,false
73,false
73,false
73,false
73,false
74,false
75,false
73,false
74,false
76,false
76,true
73,false
73,false
73,false
73,false
73,false
74,false
74,false
73,false
73,false
74,false
73,false
74,false
73,false
74,false
75,false
74,false
74,false
75,false
76,false
76,false
75,false
76,false
77,false
77,false
77,false
76,false
76,false
77,false
77,false
77,false
74,false
74,false
75,false
77,false
75,false
74,false
73,false
74,false
75,false
76,false
77,false
77,false
77,false
76,false
75,false
76,false
76,false
76,false
76,false
76,false
75,false
77,false
77,false
77,false
76,false
75,false
76,false
74,false
74,false
76,false
75,false
74,false
74,false
76,false
76,false
75,false
74,false
75,false
75,false
76,false
75,false
75,false
77,false
77,false
78,false
77,false
77,false
78,false
78,false
78,false
78,false
78,false
77,false
78,false
78,false
78,false
78,false
78,false
78,false
76,false
77,false
77,false
77,false
78,false
77,false
78,false
78,false
78,false
79,false
80,false
78,false
78,false
78,false
78,false
79,false
79,false
80,false
77,false
78,false
78,false
78,false
79,false
80,false
79,false
81,false
79,false
78,false
78,false
79,false
77,false
79,false
79,false
77,false
78,false
79,false
79,false
79,false
80,false
80,false
80,false
79,false
80,false
78,false
79,false
78,false
79,false
79,false
79,false
79,false
78,false
80,false
80,false
79,false
80,false
78,false
78,false
78,false
80,false
80,false
80,false
78,false
78,false
78,false
79,false
80,false
80,false
82,false
79,false
76,false
76,false
77,false
76,true
77,false
78,false
77,false
78,false
78,false
79,false
80,false
78,false
79,false
77,false
83,false
80,false
77,false
78,false
80,false
80,false
78,false
79,false
79,false
78,false
78,false
77,false
78,false
78,false
77,false
77,false
77,false
76,false
77,false
76,false
77,false
76,false
77,false
77,false
77,false
78,false
77,false
77,false
77,false
77,false
76,false
76,false
76,false
77,false
78,false
74,false
78,false
